0.5602432,4.1132383,8.556877,-0.41172317,-0.2406809,0.07086037
1.2808979,1.8770541,10.158598,-2.7452285,-0.31520647,0.030543262
2.695871,-4.912902,9.449914,-2.5216517,-0.91996306,-0.956615
4.960786,-0.21787235,8.238448,1.6200147,-0.20525073,-1.3329079
3.7660792,1.946486,9.102755,1.3842206,-0.018325957,-0.5021312
3.6248214,1.7142484,8.532935,0.6621779,0.16982053,0.09896017
3.1747115,3.2225955,7.536947,1.0848967,0.39095375,-0.059864793
3.1292217,5.729325,7.967903,0.014660766,-0.010995574,0.2406809
3.4500446,0.47884035,8.487445,-1.8118263,0.02443461,0.16126843
3.071761,0.50517654,8.995016,0.29443705,0.12705997,0.080634214
2.717419,1.9009962,8.789114,-0.7110472,0.24556783,-0.29565877
5.073313,-1.9847932,7.824251,0.30665436,-0.67073005,0.48380527
1.3862427,0.6799533,11.243171,0.03176499,-0.28588495,0.5216789
2.7509377,6.081272,4.6016555,3.8912115,0.17837265,-0.38973203
5.0278234,4.7381253,8.7053175,0.81000733,0.0842994,0.26633725
0.60333884,6.5385647,8.034941,0.05497787,0.30909783,-0.13561209
4.975151,5.1690817,7.3310456,-0.002443461,0.06352998,-0.18081611
1.0510546,6.289568,8.025364,0.5045747,0.014660766,0.2968805
4.6040497,4.096479,6.612785,-0.23945917,-0.21624629,-0.33475417
2.1523874,5.33907,7.953538,0.657291,-0.080634214,0.64751714
3.0095115,7.3789296,6.2847795,-0.6805039,-0.08552113,-0.95172805
3.5913026,4.4795513,7.8386164,1.0690142,-0.06963864,0.8918633
2.9640217,8.042124,5.5856724,-0.7696902,-0.18448131,-0.95539325
5.494693,4.3981485,7.9391727,0.956615,-0.204029,0.70616025
1.8004397,8.056489,5.9902925,-0.3885103,-0.073303826,-0.75991637
6.1530986,3.7253778,7.6015906,0.07819075,0.02321288,0.4007276
0.4141969,9.43076,6.1100025,-0.31398472,0.04886922,-0.12461651
5.779603,3.775656,7.1849995,-0.30298916,-0.119729586,-0.17592919
2.2481554,5.011064,8.073248,0.37995818,0.05009095,0.9126327
3.6056678,6.0764837,6.8162923,-0.906524,-0.09407325,-0.6927212
4.903325,5.130774,6.528988,1.632232,-0.0720821,0.6389651
3.217807,4.855441,7.005434,-0.893085,0.09407325,-0.63285637
4.0557775,5.161899,6.715736,0.065973446,-0.010995574,-0.15149458
4.134786,7.66384,6.7324953,-0.88453287,-0.018325957,0.105068825
4.486734,6.136339,4.831499,-0.52778757,0.14782938,-0.66950834
6.136339,3.7660792,6.76362,0.5681047,-0.20158553,0.44348818
2.9520507,5.470751,7.5106106,0.49113566,-0.035430185,0.05497787
5.7987566,3.9719806,6.009446,0.5180137,-0.10629055,-0.18325958
4.0198646,6.054936,5.011064,0.45814893,-0.16249016,0.26511553
4.747702,7.297527,4.6040497,0.31520647,-0.13561209,-0.10140363
4.7524905,6.205771,5.971139,-1.2144,0.3213151,-0.09896017
3.5410242,2.9352913,9.414001,-2.470339,0.12461651,-0.0061086523
4.1419687,8.09719,9.710882,3.6224308,0.15271631,0.45814893
2.3894134,7.201759,9.361329,0.1282817,0.1600467,-0.037873644
6.715736,1.9273324,6.327875,-1.2290609,0.17348573,-0.56321776
4.7764325,-0.06943185,7.4148426,1.6603317,-0.61819565,0.7672467
2.908955,4.924873,8.880095,-0.9957104,0.2687807,-0.67073005
5.9878983,2.3319526,7.467515,0.17715092,-0.095294975,0.1160644
1.6687586,6.7612257,9.770737,-1.0421361,0.007330383,0.07574729
6.4427967,0.23702596,6.179435,0.24190263,0.13316862,-0.5204572
4.8698063,-0.007182605,7.28795,0.26389378,-0.5497787,0.7134906
1.0654198,9.160215,10.259154,0.4007276,0.11362094,-0.13683382
7.3669586,1.6567876,6.399701,-0.0061086523,-0.17592919,-0.24190263
4.343082,1.70946,8.090008,-0.02076942,-0.41905355,0.6072
4.4244847,4.43885,7.311892,-0.204029,0.267559,-1.1093313
8.602366,-0.30645782,6.2345014,0.43371433,-0.33475417,0.35185838
4.474763,3.0382419,8.750807,-0.9419542,-0.45570546,0.45448375
6.2752028,2.873042,7.867347,-0.35918877,0.13194689,-1.1178834
9.229648,0.80445176,6.1746464,0.61208695,-0.39950588,0.49235737
2.7940333,5.439626,8.7532015,0.12583824,-0.14660765,0.40439278
8.274361,1.1994951,4.9296613,0.2284636,0.15393804,-0.5412266
5.9783216,0.4309563,5.60722,0.030543262,-0.7623598,0.9798279
4.6495395,5.3127337,7.029376,-0.19547687,0.010995574,-0.8051204
9.291897,-0.23702596,4.268862,0.7806858,-0.3115413,0.30787608
4.4675803,6.3350577,7.0724716,1.1301007,-0.14782938,0.52656585
7.85777,2.1930888,3.8762126,-0.44593164,0.11484267,-0.4972443
6.603208,0.0,4.656722,0.9285152,-0.12339478,0.7733554
7.1059904,3.514688,6.4547677,-0.7892379,0.073303826,-0.7305948
8.645462,0.49559975,5.351041,-0.1881465,-0.09285152,0.52778757
4.2544966,6.6774287,8.152257,0.21868975,0.13316862,-0.096516706
8.453926,3.9600096,6.3087215,0.31764993,0.22357668,-0.31764993
6.8186865,0.7206547,6.3781533,0.22602014,-0.5497787,0.44715336
5.281609,3.8402996,8.212111,-0.7147123,0.34208453,-0.43493605
9.093178,1.4030021,4.7046065,-0.24923302,0.15882497,-0.08307768
6.301539,2.3199813,6.567295,0.111177474,-0.39950588,0.5119051
5.482722,1.8339585,7.917625,-0.44226643,0.25534168,-0.548557
8.9758625,2.1021092,4.2185836,0.7440339,0.064751714,-0.058643065
6.775591,2.9400797,5.6982,0.3555236,-0.26267207,0.42149702
6.6606693,2.695871,5.861006,-0.4447099,0.37873647,-0.44226643
8.032547,-0.9672575,4.5537715,0.43004912,-0.40317106,0.46181414
5.851429,3.6966474,7.252037,0.4654793,-0.1685988,-0.08674286
6.871359,2.2098482,7.3071036,-1.0311406,0.5656612,-0.49602258
7.5561004,0.37588966,6.019023,-0.19914207,-0.53878313,0.44593164
4.8698063,5.3558292,8.051701,-0.10995574,0.02687807,-0.09162979
7.7452426,2.7006595,5.896919,0.37751472,0.38606682,-0.34574974
7.055712,-1.8818425,6.205771,-0.30665436,-0.3481932,0.5326745
4.7309427,5.9543796,9.378088,-0.1881465,-0.064751714,0.119729586
7.3549876,1.946486,4.582502,-0.047647487,0.58032197,-0.45937067
7.8912888,0.7086837,5.7484784,0.54733527,-0.4605924,0.50946164
4.96318,3.8594532,9.198523,-0.49602258,0.22357668,-0.10140363
7.309498,1.7980455,5.626374,-0.15882497,0.43860126,-0.4605924
8.4587145,0.06943185,4.1156325,0.8784242,-0.34208453,0.18936823
6.3781533,3.1723173,8.291121,0.29443705,-0.36163223,0.33841935
6.2752028,4.757279,7.553706,-0.56199604,0.7134906,-0.31398472
8.283937,1.6208745,4.0294414,0.41783184,-0.09896017,-0.040317107
5.315128,2.4947581,7.180211,-0.11362094,-0.45204028,0.2932153
5.4444146,3.3782187,8.406042,-0.49602258,0.61941737,-0.21624629
8.664616,1.1851299,4.156334,0.49602258,-0.23457226,-0.018325957
5.410896,2.1284454,8.453926,-0.2968805,-0.48991394,0.40683624
6.7468605,3.0885203,7.5106106,-0.8881981,0.8735373,-0.38362336
7.848193,1.2856863,3.6367924,0.09896017,0.10995574,-0.24312437
5.81791,1.1061212,8.76996,-0.29443705,-0.112399206,0.2565634
4.39336,2.777274,8.628703,-0.77824235,0.43127087,-0.064751714
7.517793,3.1794999,5.2744265,0.59986967,0.037873644,-0.118507855
5.765238,2.2290018,7.467515,0.09773844,-0.4605924,0.19914207
4.5034933,2.3439236,9.009381,-1.0958922,0.31031954,-0.22113322
8.154651,2.8083985,4.7979803,0.64873886,-0.042760566,-0.15515977
5.8562174,2.4349031,7.1514807,0.19058995,-0.61941737,0.25411993
4.1539397,3.193865,9.32781,-0.5009095,0.5888741,-0.17348573
8.255207,3.6008794,4.4723687,0.42638394,0.14294247,-0.15515977
7.61835,2.621651,5.2504845,0.46670106,-0.8136725,0.20891592
3.8355112,3.8115692,10.515334,-0.69027776,-0.012217305,0.034208454
7.632715,2.9113493,5.070919,-0.13072516,0.52656585,-0.32498032
8.432379,1.2138603,4.6591167,0.43493605,-0.67073005,0.2932153
5.142745,2.1571758,8.003817,0.31398472,-0.22235495,0.18692477
5.8705826,4.6495395,4.879383,-0.057421334,0.49235737,-0.15393804
8.094796,-0.6440403,6.256049,-3.3267722,0.10751228,0.9089675
7.347805,-1.0582372,7.1969705,-2.2992969,-0.7098254,-0.22235495
9.744401,-5.2600613,4.453215,-0.28099802,-0.54000485,-0.70249504
8.494628,-4.086902,4.2042184,-0.19058995,-0.39828414,-0.3811799
9.595961,-3.1842883,3.110068,-0.57787853,-1.205848,-0.27122417
7.2424603,-3.1004913,3.3494883,-1.2302825,0.10751228,-0.42760566
12.9167185,-3.5553896,-2.1787236,0.97494096,-0.43860126,-0.042760566
7.165846,-2.3104045,3.4021606,-0.13683382,-0.35796702,0.15149458
9.421184,-1.2114661,2.1164744,-0.65240407,0.535118,-0.24801129
10.582372,-3.1866825,0.34955344,0.30298916,-0.5448918,0.10873401
6.9982514,-0.8738836,4.381389,-0.3811799,-0.14538592,-0.23945917
12.145785,-2.207454,-0.85473,0.8368854,0.27000242,-0.25045475
10.089166,-1.8028339,1.2425907,0.11728613,-0.33964106,0.37384954
7.642292,-1.6208745,2.930503,-1.3439035,0.39950588,-0.12217305
12.902353,-0.8403648,-1.1659763,1.1093313,-0.15760323,-0.02565634
7.117962,-2.6527755,3.205836,-0.4801401,-0.3200934,0.3286455
8.870518,-0.7493851,1.7788919,-0.29443705,0.55833083,-0.5571091
12.9167185,-2.8658595,-1.7621324,0.97127575,-0.35918877,-0.0720821
7.6231384,-1.3503298,3.9193082,-0.43004912,0.008552114,0.012217305
10.309433,-0.7469909,0.0047884034,0.26511553,0.5497787,-0.46303585
12.0093155,-4.8099513,0.24420857,0.002443461,-0.45204028,0.5326745
5.7843914,0.18435353,4.2784386,-0.37873647,0.204029,0.10995574
12.672509,-2.0518308,0.6392518,1.2021828,0.26267207,-0.17959438
10.419566,-3.4237084,1.2808979,-0.05009095,-0.42394048,0.47403142
6.179435,-0.6536171,4.1395745,-0.6462954,0.11728613,0.06963864
12.150574,-1.5777789,0.15083471,0.009773844,0.057421334,-0.21746802
9.050082,-2.7006595,3.0382419,0.0842994,-0.5522222,0.26267207
7.6470804,0.4405331,2.7006595,-0.5314528,0.675617,-0.4654793
12.591106,-1.520318,-1.4221559,0.9260717,-0.056199603,-0.118507855
9.035717,-2.5881321,2.1691468,-0.11728613,-0.4886922,0.27122417
7.8793178,0.59855044,3.1747115,-0.7367035,0.37751472,-0.29565877
11.956643,-0.4261679,-1.2090719,0.98349303,-0.15393804,0.07452556
9.710882,-2.1140802,1.3910311,0.2773328,-0.5326745,0.3652974
8.892065,-3.3854012,2.1499932,-1.627345,0.516792,-0.38973203
11.923124,-2.6048915,-1.7310078,0.36041048,-0.204029,0.095294975
8.760384,-1.8124107,2.6719291,0.042760566,-0.3494149,0.14782938
8.420407,0.11492168,2.5761611,-0.41172317,0.49602258,-0.42149702
12.691663,-1.7884687,-1.3814543,0.6585127,-0.28588495,0.10873401
7.4004774,-1.2497733,3.2920272,-0.40683624,-0.04642576,0.16126843
9.856929,-0.61770403,0.6607997,-0.37140608,0.57543504,-0.4361578
11.719617,-1.1300632,0.20350714,0.41783184,-0.49968776,0.50579643
7.0126166,-1.115698,2.8538885,-1.1032226,0.31031954,-0.23090707
11.477803,-1.1468226,-0.5626374,0.8491027,0.103847094,-0.3567453
10.879252,-1.5682021,1.5107412,-0.29443705,-0.41172317,0.4972443
7.8912888,-1.1180922,1.745373,-0.78801614,0.5009095,-0.25289822
13.364434,-2.777274,-0.89782566,0.26389378,-0.27122417,0.17715092
6.955156,-0.8571242,3.2082303,0.08674286,-0.057421334,0.24312437
9.459491,-1.4149733,1.1587936,-0.33964106,0.59131753,-0.41783184
12.143391,-3.2082303,0.63206923,0.5656612,-0.75869465,0.5155703
6.1770406,-2.2385786,2.0254946,-0.33841935,0.30787608,-0.26511553
13.699622,-3.0095115,-2.2146366,0.7257079,-0.1282817,-0.1563815
10.101137,-2.2122424,0.9983821,0.32620203,-0.548557,0.33475417
6.9503675,-1.0845734,2.5929205,-0.09407325,0.4728097,-0.39095375
13.136985,-0.92655605,-1.6903064,1.0983357,-0.105068825,-0.02321288
8.111555,-1.7980455,1.7836803,-0.93462384,-0.47403142,0.38240165
7.4387846,0.36391866,2.8083985,-0.28344148,0.5852089,-0.43982297
13.508086,-3.2585084,-1.0103531,0.34208453,-0.34574974,0.12950343
7.608773,-1.7190368,2.8898015,-0.40683624,-0.25411993,0.29443705
8.248025,0.01436521,2.3080103,-0.087964594,0.6401868,-0.54367006
13.108254,-3.4332852,-0.9959879,0.47525316,-0.20769419,-0.036651913
7.2664022,-2.2242134,3.0358477,-0.72692966,-0.21380283,0.3848451
9.940725,-0.5530606,1.2378023,-0.15882497,0.54611355,-0.5119051
13.127408,-2.789245,-1.1133038,0.37507126,-0.38362336,0.172264
6.9886746,-1.970428,3.1387985,-0.72692966,0.04642576,0.06352998
10.874464,-1.8148049,-1.079785,0.002443461,0.3359759,-0.3885103
12.497733,-1.1731589,1.0031705,0.22724187,-0.535118,0.43493605
5.329493,-0.44532153,3.7469256,-0.33841935,0.30298916,-0.10262536
11.892,-6.1530986,5.0158525,2.0769417,0.9260717,1.1679744
9.785102,-4.343082,4.501099,-0.087964594,2.2504275,-0.7635816
5.686229,0.37828386,6.160281,-0.29932398,2.243097,0.27855456
4.582502,1.3814543,7.101202,1.8533652,0.3848451,0.4569272
0.272939,4.2880154,11.372458,0.69027776,-0.32986724,0.5338962
2.3199813,2.018312,10.213664,-0.38728857,0.64996064,-0.22479841
6.907272,2.4995465,5.6120086,0.39461896,-0.42760566,-0.17104226
4.10845,2.8921957,7.608773,0.105068825,-1.0763446,0.33108896
2.078167,3.5051112,10.477027,-0.09162979,0.3005457,-0.3652974
7.9128366,2.6839,3.5649664,0.5815437,-0.6939429,-0.42638394
6.145916,1.1420342,7.6829934,-1.033584,-1.0115929,0.42271876
5.777209,3.1052797,6.3709707,-0.6768387,0.3848451,-0.45937067
10.342952,-0.61770403,2.753332,0.8038987,-0.63163465,0.0061086523
5.463568,2.231396,9.107543,-0.5693264,-0.5888741,0.4007276
6.3709707,1.5514427,7.177817,-0.029321533,0.61819565,-0.40317106
10.251971,-1.0510546,3.394978,-0.05375614,-0.5216789,0.19181168
5.9998693,1.1133038,8.571242,-0.28221974,-0.33964106,0.3371976
7.4268136,0.15322891,5.437232,-0.5119051,0.63163465,-0.67073005
10.996569,-1.7238252,2.8060043,0.04153884,-0.7049385,0.09407325
4.1922474,3.335123,8.939949,-0.3408628,-0.23701571,0.23945917
8.042124,2.4708161,4.6375685,-0.28099802,0.6426302,-0.6426302
11.7387705,-0.51714754,3.2369606,0.2406809,-0.54000485,0.17104226
5.7269306,2.3678656,7.833828,-0.2003638,-0.5534439,0.37384954
7.9607205,2.2720973,4.7620673,-0.29565877,0.7635816,-0.61086524
11.314998,0.62249243,2.8491,0.30787608,-0.60231316,0.17837265
5.0374002,2.992752,7.07726,-0.23335053,-0.30665436,0.376293
7.8769236,0.9744401,3.9025488,1.500285,0.2687807,-0.14538592
9.504981,2.6599581,5.671864,0.004886922,0.19058995,0.48258355
8.075643,2.0853498,6.1243677,-0.8686504,0.9224065,0.21502456
6.5864487,1.0534488,5.896919,0.3005457,0.5326745,0.05375614
5.5162406,0.6751649,6.823475,-0.04520403,0.32375857,0.029321533
6.208165,1.2880806,7.785944,-0.49968776,0.07696902,0.0036651916
5.7748146,-0.48841715,7.21373,0.042760566,0.103847094,0.04153884
5.6431336,0.89064306,7.917625,0.16615535,0.12339478,0.013439035
7.07726,-1.0055647,5.662287,1.0873401,-0.6963864,0.28955013
2.4516625,3.2800562,10.778696,-0.23579398,0.23823744,-0.25778514
7.2783732,1.9560628,6.3829417,0.8381071,-0.043982297,-0.38728857
4.5274353,2.5187001,8.238448,-0.1160644,-0.3555236,0.4251622
7.7308774,2.8898015,5.197812,0.42271876,0.043982297,-0.2932153
6.007052,-0.90021986,6.4739213,-0.376293,-0.9627236,0.4202753
4.879383,4.1515455,7.4842744,-0.039095376,0.4129449,-0.40317106
8.106767,1.6208745,7.1969705,0.08674286,-0.27366763,0.19181168
3.9743748,4.8267107,8.032547,-0.56321776,0.3213151,-0.17592919
8.784326,0.9648633,4.8243165,0.3371976,0.05131268,-0.23090707
5.770026,-0.4333505,7.5968018,-0.056199603,-0.35063666,0.31887165
5.896919,2.5474305,8.23366,0.40683624,0.83199847,-0.23579398
9.631873,-0.5770026,4.1012673,0.73426,-0.31887165,0.13683382
4.405331,2.4157495,8.791509,-0.41538838,-0.27000242,0.28221974
7.666234,0.4261679,6.703765,0.47036624,0.35185838,-0.548557
6.6750345,-1.6304513,6.5122285,-0.29932398,-0.97249746,0.4007276
3.4835634,2.7030537,9.052477,-0.8723156,0.57910025,-0.42394048
9.344569,1.1300632,4.7740383,0.3494149,0.039095376,-0.23335053
6.033388,0.58897364,7.704541,0.02687807,-0.83077675,0.42760566
5.425261,2.908955,6.969521,0.28588495,0.56077427,-0.23335053
10.125079,-1.1611878,4.2042184,0.26389378,-0.14538592,-0.07696902
5.896919,0.21547815,7.0102224,-0.8368854,-0.52412236,0.19792034
8.441956,1.0654198,4.43885,0.40683624,0.204029,-0.26389378
11.429919,-0.33997664,2.2577322,0.5497787,-0.5717699,0.05131268
5.4899044,1.5514427,8.078036,-0.91629785,-0.19547687,0.22479841
8.192958,1.8818425,4.548983,0.2443461,0.5290093,-0.35796702
9.904813,-0.51235914,2.896984,0.3494149,-0.6084218,0.42638394
4.5896845,1.412579,9.215282,-0.6414085,0.24556783,0.119729586
8.978256,1.3072342,3.6463692,0.5900958,0.4728097,-0.20280726
9.595961,-1.4700398,4.343082,-0.55955255,-0.6206391,0.34330627
4.6926355,2.432509,8.882488,-0.68294734,0.45814893,0.05497787
8.789114,2.9879637,3.1962593,1.1252137,0.29932398,-0.34330627
8.341399,-0.5650316,4.211401,-0.014660766,-1.0360274,0.34697145
